event_id,stage,dataset,split_id,seed,model_id,threat_id,start_iso,end_iso,elapsed_s,rows,output_path,detail
49,model_training,CICIDS2017,cicids2017_random_control_sample,1,logistic_regression,,2026-06-12T11:17:18.337384+00:00,2026-06-12T11:17:39.253523+00:00,20.916139602661133,240000,,
50,clean_profile,CICIDS2017,cicids2017_random_control_sample,1,logistic_regression,,2026-06-12T11:17:39.253597+00:00,2026-06-12T11:17:39.296260+00:00,0.042662620544433594,240000,,
51,threat_evaluation,CICIDS2017,cicids2017_random_control_sample,1,logistic_regression,a0_clean,2026-06-12T11:17:39.300646+00:00,2026-06-12T11:17:39.322754+00:00,0.02210855484008789,72000,,
52,result_writing,CICIDS2017,cicids2017_random_control_sample,1,logistic_regression,a0_clean,2026-06-12T11:17:39.322942+00:00,2026-06-12T11:17:39.326417+00:00,0.003475666046142578,1,results/raw/tier_e_random_control_hgb_mlp_timed_cicids2017/CICIDS2017_cicids2017_random_control_sample_logistic_regression_a0_clean_1.csv,
53,split_construction,CICIDS2017,cicids2017_random_control_sample,1,mlp_sklearn,,2026-06-12T11:17:39.326498+00:00,2026-06-12T11:17:39.686110+00:00,0.35961222648620605,240000,,
54,preprocessing,CICIDS2017,cicids2017_random_control_sample,1,mlp_sklearn,,2026-06-12T11:17:39.686231+00:00,2026-06-12T11:17:42.285694+00:00,2.5994629859924316,240000,,
55,model_training,CICIDS2017,cicids2017_random_control_sample,1,mlp_sklearn,,2026-06-12T11:17:42.285858+00:00,2026-06-12T11:17:53.804727+00:00,11.518869161605835,240000,,
56,clean_profile,CICIDS2017,cicids2017_random_control_sample,1,mlp_sklearn,,2026-06-12T11:17:53.804804+00:00,2026-06-12T11:17:53.915599+00:00,0.1107947826385498,240000,,
57,threat_evaluation,CICIDS2017,cicids2017_random_control_sample,1,mlp_sklearn,a0_clean,2026-06-12T11:17:53.919153+00:00,2026-06-12T11:17:53.963971+00:00,0.044817447662353516,72000,,
58,result_writing,CICIDS2017,cicids2017_random_control_sample,1,mlp_sklearn,a0_clean,2026-06-12T11:17:53.964166+00:00,2026-06-12T11:17:53.967641+00:00,0.0034742355346679688,1,results/raw/tier_e_random_control_hgb_mlp_timed_cicids2017/CICIDS2017_cicids2017_random_control_sample_mlp_sklearn_a0_clean_1.csv,
59,split_construction,CICIDS2017,cicids2017_random_control_sample,1,random_forest,,2026-06-12T11:17:53.967726+00:00,2026-06-12T11:17:54.328767+00:00,0.3610408306121826,240000,,
60,preprocessing,CICIDS2017,cicids2017_random_control_sample,1,random_forest,,2026-06-12T11:17:54.328890+00:00,2026-06-12T11:17:56.928637+00:00,2.5997474193573,240000,,
