sample_index,monotonic_s,elapsed_s,rail,power_w,voltage_mv,current_ma,source_path
15005,41995.859588219,15039.612555879998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15006,41996.861767498,15040.614735158997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15007,41997.864761169,15041.617728830002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15008,41998.866912863,15042.619880523998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15009,41999.869263507,15043.622231167996,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15010,42000.871203003,15044.624170664,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15011,42001.873136674,15045.626104335002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15012,42002.87560425,15046.628571911002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15013,42003.877636453,15047.630604113998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15014,42004.879901367,15048.632869027999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15015,42005.882156073,15049.635123733999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15016,42006.884293239,15050.637260900003,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15017,42007.886460583,15051.639428244001,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15018,42008.888373871,15052.641341531998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15019,42009.890278967,15053.643246628002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15020,42010.892195231,15054.645162891997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15021,42011.894599894,15055.647567555003,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15022,42012.896659171,15056.649626831997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15023,42013.898601836,15057.651569497,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15024,42014.900569015,15058.653536676,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15025,42015.902446558,15059.655414219,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15026,42016.904421097,15060.657388758002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15027,42017.906149005,15061.659116666,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15028,42018.907872656,15062.660840316996,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15029,42019.909632117,15063.662599778,VDD_IN,6.977792,8992.0,776.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15030,42020.91185956,15064.664827221,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15031,42021.915684426,15065.668652086999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15032,42022.917752248,15066.670719909001,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15033,42023.919867784,15067.672835445002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15034,42024.922565193,15068.675532854002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15035,42025.924847422,15069.677815083,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15036,42026.927130835,15070.680098496,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15037,42027.929127776,15071.682095436998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15038,42028.931798241,15072.684765901999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15039,42029.933902801,15073.686870462,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15040,42030.935938975,15074.688906636002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15041,42031.93788705,15075.690854711,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15042,42032.940170688,15076.693138349001,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15043,42033.942717406,15077.695685066996,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15044,42034.945171737,15078.698139398002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15045,42035.947298314,15079.700265975,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15046,42036.949961868,15080.702929528998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15047,42037.952239298,15081.705206958999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15048,42038.95499191,15082.707959571002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15049,42039.956876817,15083.709844477999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15050,42040.95910055,15084.712068210996,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15051,42041.961865931,15085.714833592,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15052,42042.963968444,15086.716936104996,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15053,42043.966220018,15087.719187679002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15054,42044.968127774,15088.721095435001,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15055,42045.971432051,15089.724399712002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15056,42046.973173594,15090.726141255,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15057,42047.974912129,15091.72787979,VDD_IN,6.977792,8992.0,776.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15058,42048.976875119,15092.729842779998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15059,42049.978651064,15093.731618724996,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15060,42050.980550532,15094.733518192996,VDD_IN,6.977792,8992.0,776.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15061,42051.982385487,15095.735353147997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15062,42052.984123286,15096.737090946997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15063,42053.985876094,15097.738843754996,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15064,42054.988273786,15098.741241447002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15065,42055.990566642,15099.743534303001,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15066,42056.992516961,15100.745484621999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15067,42057.994257481,15101.747225141997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15068,42058.996530017,15102.749497678,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15069,42059.999290088,15103.752257749002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15070,42061.001827496,15104.754795157001,VDD_IN,6.977792,8992.0,776.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15071,42062.00434868,15105.757316340998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15072,42063.006969163,15106.759936823997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15073,42064.009162049,15107.762129709998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15074,42065.011209011,15108.764176671997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15075,42066.013589839,15109.7665575,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15076,42067.016328598,15110.769296259,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15077,42068.018553166,15111.771520827002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15078,42069.02038073,15112.773348390998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15079,42070.022074402,15113.775042062996,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15080,42071.024930925,15114.777898585999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15081,42072.027357227,15115.780324888,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15082,42073.029812362,15116.782780023,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15083,42074.032375308,15117.785342969,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15084,42075.037365655,15118.790333316,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15085,42076.039465708,15119.792433369003,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15086,42077.041489342,15120.794457003001,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15087,42078.043410606,15121.796378266998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15088,42079.045418688,15122.798386349,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15089,42080.047460564,15123.800428224997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15090,42081.050301023,15124.803268684002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15091,42082.05250796,15125.805475620997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15092,42083.054739441,15126.807707102002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15093,42084.058713182,15127.811680842999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15094,42085.060927543,15128.813895204003,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15095,42086.063702465,15129.816670125998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15096,42087.066052991,15130.819020652001,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15097,42088.068042897,15131.821010558,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15098,42089.070432528,15132.823400189001,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15099,42090.072875248,15133.825842908998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15100,42091.076261965,15134.829229625997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15101,42092.078545225,15135.831512885998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15102,42093.081095437,15136.834063098002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15103,42094.083718387,15137.836686048002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15104,42095.08657072,15138.839538380998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15105,42096.088717432,15139.841685093,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15106,42097.090646442,15140.843614102996,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15107,42098.092858564,15141.845826224999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15108,42099.09547153,15142.848439191002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15109,42100.097680453,15143.850648114,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15110,42101.099906624,15144.852874284996,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15111,42102.101839122,15145.854806782998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15112,42103.104585757,15146.857553417998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15113,42104.106898778,15147.859866439001,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15114,42105.10906994,15148.862037601,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15115,42106.111049896,15149.864017556996,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15116,42107.113364006,15150.866331666999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15117,42108.115470463,15151.868438124002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15118,42109.11741061,15152.870378271,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15119,42110.119517034,15153.872484694999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15120,42111.121936076,15154.874903737,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15121,42112.123813629,15155.876781289997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15122,42113.125707408,15156.878675068998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15123,42114.127828233,15157.880795894001,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15124,42115.129852799,15158.88282046,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15125,42116.131938231,15159.884905892002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15126,42117.133978542,15160.886946202998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15127,42118.136075239,15161.889042900002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15128,42119.138150335,15162.891117995998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15129,42120.140042738,15163.893010398999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15130,42121.14286256,15164.895830221001,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15131,42122.145497578,15165.898465238999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15132,42123.14744499,15166.900412650997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15133,42124.149535031,15167.902502691999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15134,42125.153572075,15168.906539736003,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15135,42126.155539456,15169.908507116997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15136,42127.157383826,15170.910351487,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15137,42128.159178339,15171.912146000002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15138,42129.161234907,15172.914202567998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15139,42130.163247539,15173.916215199999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15140,42131.165700183,15174.918667844002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15141,42132.167542826,15175.920510486998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15142,42133.169674757,15176.922642418001,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15143,42134.173798811,15177.926766472003,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15144,42135.175683247,15178.928650907998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15145,42136.177778474,15179.930746134996,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15146,42137.179653886,15180.932621547,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15147,42138.181553234,15181.934520894996,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15148,42139.18504527,15182.938012931001,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15149,42140.187223092,15183.940190752997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15150,42141.188993669,15184.941961329998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15151,42142.190880441,15185.943848101997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15152,42143.192662731,15186.945630392001,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15153,42144.194401659,15187.947369319998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15154,42145.196152396,15188.949120056997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15155,42146.197916638,15189.950884298996,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15156,42147.199606253,15190.952573914,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15157,42148.20163607,15191.954603731,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15158,42149.203743202,15192.956710863,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15159,42150.205881343,15193.958849003997,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15160,42151.207964442,15194.960932103,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15161,42152.210381056,15195.963348717,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15162,42153.212542813,15196.965510474001,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15163,42154.214548919,15197.96751658,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15164,42155.216572561,15198.969540222002,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15165,42156.218498664,15199.971466324998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15166,42157.220434847,15200.973402507996,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15167,42158.222484826,15201.975452487,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15168,42159.22437864,15202.977346300999,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15169,42160.226610321,15203.979577981998,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
15170,42161.22907148,15204.982039140996,VDD_IN,6.905856,8992.0,768.0,/sys/devices/platform/bus@0/c240000.i2c/i2c-1/1-0040/hwmon/hwmon1
